rank,code,name,close,total,trend,breakout,momentum,volume,rsi_score,rsi,roc_pct,high_gap_pct,signal,stop,trail_hint
1,007340,DN오토모티브,54100.0,75.6,100.0,0.0,100.0,100.0,99.9,62.0,48.2,-19.9,watch,45013.98,33656.45
2,003690,코리안리,14930.0,72.2,61.1,63.2,57.9,36.8,98.4,61.6,11.6,-3.7,watch,13775.03,12331.33
3,001450,현대해상,50000.0,70.4,85.8,95.0,100.0,73.6,51.8,74.1,34.6,-0.5,watch,44571.01,37784.77
4,028670,팬오션,6010.0,65.5,74.2,10.6,99.8,59.2,97.2,61.3,20.0,-8.9,watch,5335.08,4491.42
5,085620,미래에셋생명,23050.0,61.2,100.0,0.0,100.0,100.0,67.4,70.2,44.7,-38.2,watch,19820.02,15782.55
6,088350,한화생명,5340.0,57.3,76.3,0.0,100.0,44.2,92.1,64.0,23.0,-29.4,watch,4716.34,3936.76
7,006360,GS건설,34950.0,57.1,95.8,0.0,100.0,38.1,92.1,60.0,36.5,-22.1,watch,28852.89,21231.49
8,010950,S-Oil,151600.0,56.5,100.0,0.0,35.3,43.4,89.1,64.7,7.1,-14.4,watch,133217.33,110238.99
9,078930,GS,119700.0,56.4,100.0,96.7,100.0,36.3,37.1,77.7,45.1,-0.3,watch,104493.76,85485.95
10,010060,OCI홀딩스,277500.0,56.4,100.0,0.0,100.0,36.0,90.9,59.7,42.3,-33.0,watch,218842.95,145521.65
11,017670,SK텔레콤,98000.0,53.9,84.4,0.0,75.8,39.8,86.3,58.6,15.2,-29.7,watch,84145.58,66827.55
12,009420,한올바이오파마,59200.0,53.5,44.1,0.0,100.0,44.1,88.5,59.1,22.9,-18.9,watch,49983.14,38462.07
13,161890,한국콜마,127800.0,53.3,100.0,0.0,100.0,32.8,85.6,65.6,25.7,-11.3,watch,109606.19,86863.92
14,005830,DB손해보험,187500.0,53.0,71.4,0.0,79.8,79.9,64.3,70.9,16.0,-12.4,watch,168805.71,145437.85
15,375500,DL이앤씨,71800.0,53.0,64.0,0.0,100.0,50.5,80.8,57.2,21.7,-32.6,watch,62507.62,50892.14
16,096770,SK이노베이션,128900.0,50.9,38.9,0.0,54.2,26.1,94.3,60.6,10.8,-17.1,watch,113385.81,93993.07
17,011200,HMM,21700.0,49.3,18.7,0.0,39.8,56.7,77.4,56.3,8.0,-13.0,watch,19791.83,17406.63
18,051900,LG생활건강,302000.0,48.7,53.7,0.1,100.0,20.9,88.5,59.1,23.3,-10.0,watch,271353.5,233045.37
19,066570,LG전자,201500.0,48.2,100.0,0.0,81.7,32.6,74.7,55.7,16.3,-54.0,watch,169824.39,130229.88
20,192820,코스맥스,246000.0,48.1,72.3,38.9,100.0,46.6,48.9,74.8,42.9,-6.1,watch,216201.99,178954.47
21,006400,삼성SDI,487000.0,48.0,47.1,0.0,84.6,44.6,75.5,55.9,16.9,-32.6,watch,418986.61,333969.86
22,003550,LG,110200.0,47.4,50.7,0.0,66.3,46.6,73.2,55.3,13.3,-40.7,watch,98116.67,83012.51
23,443060,HD현대마린솔루션,209500.0,46.8,10.4,0.0,68.4,45.0,78.7,56.7,13.7,-27.0,watch,185229.46,154891.28
24,055550,신한지주,105000.0,45.5,54.0,26.7,1.4,43.7,56.9,51.2,0.3,-7.3,watch,95749.22,84185.74
25,028050,삼성E&A,48500.0,45.2,86.6,0.0,87.2,33.9,69.1,54.3,17.4,-27.9,watch,42128.73,34164.64
26,316140,우리금융지주,33500.0,43.9,27.7,0.0,49.2,33.0,76.4,56.1,9.8,-19.2,watch,30830.33,27493.25
27,079550,LIG디펜스앤에어로스페이스,796000.0,43.9,72.3,0.0,92.3,38.8,65.5,53.4,18.5,-28.8,watch,653419.09,475192.95
28,006260,LS,333000.0,43.0,44.7,0.0,100.0,43.3,64.9,53.2,21.1,-44.9,watch,270363.97,192068.92
29,018260,삼성에스디에스,226000.0,42.5,75.6,0.0,90.1,28.9,67.1,53.8,18.0,-41.8,watch,196414.48,159432.57
30,009150,삼성전기,1387000.0,40.0,100.0,0.0,29.4,40.4,53.1,50.3,5.9,-42.6,watch,1076711.66,688851.23
