rank,code,name,close,total,trend,breakout,momentum,volume,rsi_score,rsi,roc_pct,high_gap_pct,signal,stop,trail_hint
1,096770,SK이노베이션,138300.0,94.4,64.1,98.6,100.0,56.6,99.9,62.0,27.3,-0.1,watch,120942.27,99245.1
2,010950,S-Oil,157300.0,88.9,100.0,83.1,100.0,100.0,90.8,64.3,25.9,-1.7,watch,137468.36,112678.8
3,003550,LG,121100.0,86.4,79.7,88.6,79.4,41.2,89.7,64.6,15.9,-1.1,watch,110568.98,97405.21
4,000500,가온전선,212000.0,84.8,100.0,70.3,100.0,79.2,97.8,61.4,36.7,-3.0,watch,176535.33,132204.48
5,180640,한진칼,146000.0,83.4,51.7,100.0,73.9,71.0,73.1,68.7,14.8,3.0,watch,130127.55,110286.98
6,003490,대한항공,30200.0,80.9,60.9,100.0,49.1,88.1,65.7,70.6,9.8,1.3,watch,27974.84,25193.38
7,021240,코웨이,99400.0,72.2,57.0,77.4,14.5,34.2,80.6,57.2,2.9,-2.3,watch,90987.48,80471.82
8,018260,삼성에스디에스,238000.0,68.6,83.8,67.5,11.8,45.5,75.2,55.8,2.4,-3.3,watch,211278.71,177877.09
9,005830,DB손해보험,195700.0,68.1,85.1,40.9,100.0,47.2,96.0,63.0,22.5,-5.9,watch,175090.65,149328.97
10,138040,메리츠금융지주,135500.0,66.4,57.9,74.1,39.0,39.7,64.6,70.9,7.8,-2.6,watch,124177.15,110023.58
11,375500,DL이앤씨,73400.0,65.3,67.3,59.5,9.0,52.5,81.2,57.3,1.8,-4.1,watch,65256.87,55077.96
12,001450,현대해상,51100.0,64.8,100.0,34.2,100.0,35.9,91.9,60.0,32.2,-6.6,watch,45512.12,38527.27
13,078930,GS,123900.0,64.7,100.0,30.2,100.0,46.5,95.9,63.0,25.4,-7.0,watch,107046.86,85980.43
14,175330,JB금융지주,31000.0,60.6,42.0,39.4,48.7,100.0,92.6,63.9,9.7,-6.1,watch,27977.01,24198.28
15,055550,신한지주,110300.0,59.6,62.2,51.7,13.5,48.1,76.4,56.1,2.7,-4.8,watch,101941.99,91494.49
16,282330,BGF리테일,147600.0,59.3,68.4,42.5,52.8,33.0,81.4,57.3,10.6,-5.7,watch,133497.86,115870.18
17,086790,하나금융지주,134300.0,56.3,61.8,51.8,3.8,57.7,67.6,53.9,0.8,-4.8,watch,123358.18,109680.9
18,090430,아모레퍼시픽,143300.0,55.1,41.6,39.7,20.0,22.3,86.7,58.7,4.0,-6.0,watch,130990.59,115603.82
19,105560,KB금융,172000.0,53.8,49.2,51.9,1.5,58.8,64.5,53.1,0.3,-4.8,watch,158579.47,141803.8
20,006400,삼성SDI,548000.0,52.2,81.3,13.3,100.0,27.3,90.0,59.5,28.3,-8.7,watch,482213.4,399980.14
21,008930,한미사이언스,52800.0,52.1,75.8,18.3,100.0,29.0,84.7,65.8,20.5,-8.2,watch,45528.9,36440.03
22,192820,코스맥스,275500.0,50.6,100.0,0.0,100.0,34.4,96.8,62.8,36.4,-10.1,watch,241834.2,199751.95
23,000810,삼성화재,663000.0,50.4,75.8,40.4,11.6,61.2,60.6,52.2,2.3,-6.0,watch,591154.08,501346.69
24,161890,한국콜마,145800.0,48.7,100.0,0.0,100.0,34.0,91.6,59.9,36.4,-12.1,watch,126948.25,103383.56
25,004370,농심,430000.0,47.5,29.8,34.8,51.3,28.8,70.3,54.6,10.3,-6.5,watch,391253.17,342819.64
26,088350,한화생명,5740.0,47.0,98.8,0.0,100.0,64.5,84.9,58.2,25.3,-12.4,watch,5035.9,4155.78
27,034730,SK,573000.0,45.5,90.2,24.2,62.9,30.1,59.0,51.7,12.6,-7.6,watch,492000.8,390751.8
28,062040,산일전기,191700.0,45.1,26.7,23.9,93.9,46.4,71.6,54.9,18.8,-7.6,watch,164156.64,129727.44
29,139130,iM금융지주,18120.0,42.2,24.7,29.2,12.4,73.2,66.2,53.5,2.5,-7.1,watch,16599.89,14699.75
30,003230,삼양식품,1417000.0,42.0,56.3,10.1,74.6,34.0,75.8,55.9,14.9,-9.0,watch,1269516.03,1085161.07
