rank,code,name,close,total,trend,breakout,momentum,volume,rsi_score,rsi,roc_pct,high_gap_pct,signal,stop,trail_hint
1,005935,삼성전자우,207000.0,68.9,100.0,0.0,41.6,100.0,86.3,58.6,8.3,-15.0,watch,176645.09,138701.45
2,085620,미래에셋생명,24450.0,66.3,100.0,0.0,100.0,97.4,80.3,66.9,49.6,-34.5,watch,20589.97,15764.92
3,078930,GS,116200.0,63.7,100.0,58.7,100.0,47.9,68.7,69.8,24.1,-4.1,watch,101003.8,82008.55
4,005830,DB손해보험,177800.0,62.8,55.7,0.0,37.5,71.7,94.6,60.6,7.5,-16.7,watch,159514.62,136657.89
5,001450,현대해상,49750.0,62.7,90.2,79.3,100.0,35.3,63.1,71.2,28.9,-2.1,watch,44406.63,37727.43
6,017670,SK텔레콤,102200.0,62.6,94.5,0.0,13.6,51.2,99.9,62.0,2.7,-26.7,watch,88371.44,71085.74
7,051900,LG생활건강,313000.0,61.4,64.0,32.9,100.0,29.2,93.1,63.7,26.2,-6.7,watch,283172.15,245887.33
8,032830,삼성생명,328500.0,60.8,92.3,0.0,0.0,100.0,70.1,54.5,-0.3,-36.4,watch,274329.26,206615.84
9,161890,한국콜마,136700.0,59.7,100.0,49.3,100.0,39.8,69.2,69.7,33.5,-5.1,watch,118519.62,95794.14
10,192820,코스맥스,271000.0,57.4,77.3,100.0,100.0,66.1,25.0,80.8,53.1,3.0,buy,240026.2,201308.96
11,028260,삼성물산,395500.0,56.5,63.2,0.0,49.3,61.5,84.4,58.1,9.9,-30.0,watch,335752.91,261069.04
12,003690,코리안리,14540.0,54.5,53.4,38.1,28.7,40.9,71.8,55.0,5.7,-6.2,watch,13392.2,11957.44
13,088350,한화생명,5470.0,53.2,83.5,0.0,95.2,35.9,86.4,65.4,19.0,-13.9,watch,4861.74,4101.42
14,000810,삼성화재,661000.0,52.5,75.4,0.0,18.0,50.9,79.9,57.0,3.6,-12.7,watch,593564.52,509270.18
15,021240,코웨이,95900.0,51.4,40.5,43.0,28.7,33.5,68.0,54.0,5.7,-5.7,watch,86692.18,75182.4
16,005930,삼성전자,281500.0,51.0,98.4,0.0,21.3,45.1,76.2,56.1,4.3,-24.8,watch,238772.0,185362.01
17,090430,아모레퍼시픽,138000.0,50.4,27.4,0.0,79.8,26.3,94.1,60.5,16.0,-12.9,watch,125868.7,110704.58
18,028670,팬오션,5850.0,48.1,66.9,0.0,51.9,35.4,78.8,56.7,10.4,-11.4,watch,5200.91,4389.54
19,006360,GS건설,33250.0,45.9,93.7,0.0,0.0,36.9,70.3,54.6,-3.3,-25.9,watch,27222.9,19689.02
20,010060,OCI홀딩스,265000.0,45.5,99.0,0.0,36.4,30.8,70.9,54.7,7.3,-36.0,watch,206285.51,132892.39
21,034730,SK,586000.0,44.5,100.0,0.0,0.0,46.7,60.8,52.2,-10.5,-33.6,watch,490659.26,371483.34
22,008930,한미사이언스,44950.0,44.3,60.5,0.0,100.0,40.5,67.0,70.2,30.9,-10.8,watch,39844.96,33463.67
23,011200,HMM,21600.0,43.7,17.9,0.0,14.3,45.0,71.9,55.0,2.9,-13.4,watch,19720.0,17370.0
24,010950,S-Oil,141100.0,43.4,100.0,0.0,0.0,27.5,68.8,54.2,-5.8,-20.3,watch,122675.15,99644.08
25,009420,한올바이오파마,56500.0,43.0,32.4,0.0,69.0,52.0,62.8,52.7,13.8,-22.6,watch,47056.89,35253.01
26,018260,삼성에스디에스,228000.0,42.9,78.5,0.0,22.9,30.8,68.4,54.1,4.6,-41.3,watch,199183.91,163163.8
27,007340,DN오토모티브,44200.0,42.8,94.1,0.0,44.3,70.0,44.0,48.0,8.9,-34.5,watch,34751.85,22941.65
28,096770,SK이노베이션,124800.0,42.1,30.9,0.0,0.0,27.0,76.5,56.1,-5.6,-19.7,watch,109899.5,91273.87
29,055550,신한지주,104100.0,42.0,50.5,18.8,1.4,47.8,51.5,49.9,0.3,-8.1,watch,95051.11,83740.0
30,003550,LG,107700.0,41.8,44.6,0.0,30.0,51.6,59.6,51.9,6.0,-42.1,watch,96388.36,82248.8
