rank,code,name,close,total,trend,breakout,momentum,volume,rsi_score,rsi,roc_pct,high_gap_pct,signal,stop,trail_hint
1,316140,우리금융지주,33350.0,54.2,26.9,0.0,42.3,36.9,98.1,61.5,8.5,-19.6,watch,30147.56,26144.51
2,078930,GS,84600.0,44.5,94.2,0.0,79.5,36.3,65.1,53.3,15.9,-15.2,watch,70576.7,53047.57
3,007340,DN오토모티브,40900.0,44.1,78.3,0.0,31.9,27.5,72.8,55.2,6.4,-24.5,watch,34372.21,26212.47
4,138040,메리츠금융지주,120300.0,44.0,23.3,0.0,32.8,35.9,76.2,56.0,6.6,-19.7,watch,108705.51,94212.4
5,011200,HMM,20750.0,41.5,5.4,0.0,41.2,34.3,73.9,55.5,8.2,-16.8,watch,18855.08,16486.42
6,021240,코웨이,92200.0,41.5,28.3,17.4,0.0,43.8,56.7,51.2,-3.4,-8.3,watch,82388.82,70124.86
7,271560,오리온,133500.0,40.6,34.5,0.0,0.0,47.5,61.5,52.4,-2.1,-11.1,watch,120914.23,105182.03
8,055550,신한지주,102700.0,37.3,54.6,6.4,0.0,36.9,53.0,50.3,-4.3,-9.4,watch,91591.89,77706.75
9,003490,대한항공,26200.0,37.1,29.4,0.0,0.0,53.1,51.1,49.8,-9.2,-16.0,watch,23491.37,20105.58
10,028050,삼성E&A,44400.0,37.1,73.9,0.0,0.0,40.5,51.4,49.8,-7.7,-34.0,watch,36555.09,26748.96
11,003690,코리안리,13560.0,36.1,35.9,0.0,5.2,40.1,54.8,50.7,1.0,-11.9,watch,12261.38,10638.11
12,012330,현대모비스,493500.0,35.9,44.4,0.0,0.0,44.5,50.9,49.7,-0.1,-40.0,watch,413027.44,312436.74
13,086790,하나금융지주,126900.0,35.5,60.4,0.0,5.2,29.3,55.7,50.9,1.0,-10.9,watch,112910.05,95422.6
14,483650,달바글로벌,223500.0,35.5,100.0,0.0,18.6,31.2,48.2,49.1,3.7,-18.9,watch,176324.44,117354.99
15,105560,KB금융,169500.0,35.3,63.3,0.0,0.0,29.9,54.5,50.6,-0.4,-12.9,watch,150992.64,127858.44
16,018260,삼성에스디에스,203000.0,35.0,40.4,0.0,19.4,38.6,52.2,50.1,3.9,-47.7,watch,171723.62,132628.15
17,001450,현대해상,37300.0,34.7,62.7,0.0,8.2,38.3,48.4,49.1,1.6,-15.7,watch,32361.57,26188.54
18,033780,KT&G,175600.0,34.5,37.7,12.7,1.4,52.8,37.0,46.3,0.3,-8.7,watch,161034.86,142828.44
19,005935,삼성전자우,178000.0,33.7,89.6,0.0,0.0,35.1,44.1,48.0,-14.4,-26.9,watch,140591.01,93829.78
20,081660,미스토홀딩스,44000.0,33.2,6.7,0.0,0.0,52.5,46.0,48.5,-6.1,-21.1,watch,39018.78,32792.26
21,003550,LG,99700.0,32.9,25.0,0.0,0.0,39.8,49.4,49.4,-1.4,-46.4,watch,86530.01,70067.52
22,010120,LS ELECTRIC,188400.0,32.8,63.1,0.0,0.0,44.9,40.7,47.2,-17.9,-43.8,watch,142998.15,86245.84
23,009150,삼성전기,1181000.0,29.6,100.0,0.0,0.0,57.1,21.4,42.3,-40.6,-51.1,watch,807943.22,341622.24
24,010950,S-Oil,121700.0,29.1,73.9,0.0,52.2,43.5,30.1,44.5,10.4,-31.3,watch,103168.31,80003.69
25,000810,삼성화재,616000.0,28.8,64.3,0.0,0.0,26.4,41.4,47.4,-3.4,-18.6,watch,535726.47,435384.56
26,005930,삼성전자,239500.0,27.4,66.4,0.0,0.0,42.9,29.0,44.3,-22.6,-36.0,watch,184883.79,116613.54
27,402340,SK스퀘어,1025000.0,26.2,99.7,0.0,0.0,41.5,22.2,42.6,-35.5,-53.2,watch,709041.87,314094.22
28,161390,한국타이어앤테크놀로지,66800.0,25.7,29.4,0.0,0.0,27.1,39.3,46.8,-0.7,-14.8,watch,57755.64,46450.2
29,034730,SK,523000.0,25.2,89.6,0.0,0.0,42.5,20.8,42.2,-24.2,-40.8,watch,394405.71,233662.85
30,353200,대덕전자,96700.0,24.3,51.8,0.0,0.0,54.5,18.1,41.5,-25.4,-51.2,watch,64924.82,25205.85
