rank,code,name,close,total,trend,breakout,momentum,volume,rsi_score,rsi,roc_pct,high_gap_pct,signal,stop,trail_hint
1,000810,삼성화재,702000.0,93.3,82.9,100.0,51.0,77.5,94.5,60.6,10.2,0.4,watch,635704.4,552834.89
2,088350,한화생명,6110.0,92.9,100.0,100.0,100.0,100.0,79.9,67.0,40.3,1.0,watch,5414.82,4545.85
3,086790,하나금융지주,139500.0,92.0,73.5,100.0,42.4,63.1,96.0,63.0,8.5,0.4,watch,128839.58,115514.05
4,105560,KB금융,177900.0,89.7,59.3,100.0,21.1,68.7,96.1,61.0,4.2,0.6,watch,164600.97,147977.17
5,055550,신한지주,114500.0,88.9,73.7,100.0,52.6,64.6,85.6,65.6,10.5,0.5,watch,106237.53,95909.45
6,003690,코리안리,15470.0,88.3,72.1,98.1,59.3,90.4,84.2,65.9,11.9,-0.2,watch,14393.9,13048.78
7,001450,현대해상,53500.0,86.8,100.0,90.7,100.0,52.8,78.4,67.4,45.8,-0.9,watch,47959.21,41033.21
8,005830,DB손해보험,203000.0,86.5,86.8,100.0,100.0,67.7,68.1,70.0,30.5,3.4,watch,182220.7,156246.58
9,003490,대한항공,29150.0,85.7,50.9,100.0,41.8,61.9,85.1,65.7,8.4,0.7,watch,26961.36,24225.57
10,175330,JB금융지주,31600.0,84.6,46.9,100.0,68.3,100.0,76.7,67.8,13.7,1.6,watch,28575.24,24794.3
11,316140,우리금융지주,34650.0,78.9,34.4,78.8,19.5,100.0,98.7,62.3,3.9,-2.1,watch,32099.14,28910.57
12,138040,메리츠금융지주,136900.0,77.3,60.8,100.0,68.5,88.9,52.7,73.8,13.7,1.5,watch,125598.47,111471.55
13,282330,BGF리테일,150600.0,77.2,74.3,61.7,100.0,34.5,98.3,61.6,23.1,-3.8,watch,136782.31,119510.19
14,003550,LG,118300.0,76.7,73.2,65.7,53.8,49.7,97.3,61.3,10.8,-3.4,watch,107512.75,94028.68
15,000500,가온전선,208500.0,75.3,100.0,54.2,100.0,59.0,93.5,60.4,31.2,-4.6,watch,173307.27,129316.37
16,139130,iM금융지주,19050.0,74.5,37.7,79.9,50.9,81.0,80.9,66.8,10.2,-2.0,watch,17589.88,15764.73
17,021240,코웨이,98200.0,63.8,53.1,65.6,29.1,45.4,70.8,54.7,5.8,-3.4,watch,89509.59,78646.58
18,096770,SK이노베이션,130800.0,60.6,47.4,44.4,98.9,46.3,81.4,57.4,19.8,-5.6,watch,113476.29,91821.65
19,180640,한진칼,133800.0,60.3,30.2,43.6,46.1,34.7,94.8,60.7,9.2,-5.6,watch,118721.97,99874.44
20,375500,DL이앤씨,72500.0,58.1,64.7,47.7,11.3,82.6,74.5,55.6,2.3,-5.2,watch,64176.63,53772.42
21,010950,S-Oil,147900.0,56.7,100.0,24.4,100.0,53.5,80.7,57.2,20.7,-7.6,watch,129127.46,105661.78
22,192820,코스맥스,282000.0,53.7,100.0,20.1,100.0,34.5,79.1,67.2,44.6,-8.0,watch,248359.91,206309.79
23,090430,아모레퍼시픽,142500.0,52.8,40.5,34.4,42.7,37.4,83.0,57.8,8.5,-6.6,watch,129797.56,113919.5
24,161890,한국콜마,150600.0,51.3,100.0,7.8,100.0,31.5,88.9,64.8,47.2,-9.2,watch,131728.88,108139.99
25,004370,농심,430500.0,49.3,29.3,35.9,71.7,29.6,71.1,54.8,14.3,-6.4,watch,390388.03,340248.08
26,078930,GS,118900.0,48.1,100.0,0.0,100.0,51.5,88.3,59.1,25.2,-10.7,watch,102258.16,81455.85
27,008930,한미사이언스,51500.0,46.8,74.9,0.0,100.0,69.7,91.0,64.3,27.6,-10.4,watch,44123.43,34902.73
28,003230,삼양식품,1424000.0,46.3,57.0,14.6,88.4,47.5,78.8,56.7,17.7,-8.5,watch,1271324.96,1080481.16
29,006400,삼성SDI,539000.0,43.8,77.3,0.0,100.0,45.5,83.5,57.9,25.6,-10.2,watch,470922.12,385824.77
30,028260,삼성물산,372000.0,41.2,43.7,30.0,35.3,42.0,56.0,51.0,7.1,-7.0,watch,320360.59,255811.33
