rank,code,name,close,total,trend,breakout,momentum,volume,rsi_score,rsi,roc_pct,high_gap_pct,signal,stop,trail_hint
1,086790,하나금융지주,132300.0,68.4,74.0,60.8,1.1,23.8,97.8,62.5,0.2,-3.9,watch,116190.59,103303.06
2,055550,신한지주,108300.0,64.2,73.1,55.9,7.5,18.9,93.5,60.4,1.5,-4.4,watch,94521.37,83498.47
3,105560,KB금융,181400.0,59.4,80.5,32.6,27.3,30.5,87.7,65.1,5.5,-6.7,watch,157944.97,139180.94
4,012510,더존비즈온,120000.0,52.9,62.9,0.0,0.0,80.7,67.2,53.8,0.0,-23.1,watch,116190.81,113143.45
5,021240,코웨이,94400.0,51.4,32.5,39.3,17.5,31.7,72.5,55.1,3.5,-6.1,watch,80706.43,69751.57
6,161890,한국콜마,107100.0,49.5,99.9,0.0,100.0,31.4,77.9,56.5,25.0,-14.0,watch,86787.36,70537.24
7,005830,DB손해보험,158300.0,49.4,19.1,0.0,16.0,21.8,97.2,61.3,3.2,-26.0,watch,138532.01,122717.61
8,078930,GS,79200.0,47.8,67.9,13.5,0.0,17.2,81.6,57.4,0.0,-8.7,watch,66222.29,55840.11
9,010950,S-Oil,135500.0,47.4,84.9,0.0,93.8,23.6,79.8,67.1,18.8,-23.5,watch,115657.97,99784.35
10,111770,영원무역,86900.0,45.4,11.6,0.0,36.4,17.9,90.7,59.7,7.3,-15.8,watch,73761.29,63250.32
11,139130,iM금융지주,18380.0,44.4,40.9,0.0,7.5,22.3,82.6,57.6,1.5,-16.5,watch,16185.47,14429.85
12,138930,BNK금융지주,18200.0,40.8,25.6,0.0,0.0,27.3,74.1,55.5,-1.5,-21.0,watch,15860.97,13989.75
13,003690,코리안리,13800.0,39.6,42.2,0.0,0.0,10.1,78.2,56.6,-1.4,-10.4,watch,12297.71,11095.87
14,001450,현대해상,37500.0,39.3,70.4,0.0,0.0,23.4,66.1,53.5,-9.1,-15.3,watch,31877.22,27379.0
15,081660,미스토홀딩스,45700.0,36.9,16.9,0.0,42.1,15.0,72.1,55.0,8.4,-18.1,watch,37637.68,31187.82
16,000500,가온전선,222000.0,35.1,100.0,0.0,100.0,15.4,53.7,50.4,52.2,-37.1,watch,132771.22,61388.2
17,028670,팬오션,5150.0,33.0,37.4,0.0,0.0,19.9,58.7,51.7,-3.6,-22.0,watch,4371.17,3748.1
18,383220,F&F,79100.0,32.7,39.8,0.0,0.0,13.5,61.0,52.3,-1.2,-11.1,watch,66528.67,56471.6
19,000810,삼성화재,638000.0,32.1,86.6,0.0,0.0,13.3,52.8,50.2,-4.9,-15.7,watch,538229.17,458412.51
20,161390,한국타이어앤테크놀로지,67700.0,30.6,36.4,0.0,0.0,18.6,54.0,50.5,-4.6,-13.6,watch,56936.7,48326.06
21,180640,한진칼,121000.0,30.0,24.0,0.0,0.0,39.7,43.0,47.8,-5.4,-31.2,watch,95252.48,74654.46
22,005940,NH투자증권,30650.0,29.5,47.6,0.0,0.0,20.4,48.9,49.2,-6.7,-28.1,watch,25475.66,21336.19
23,278470,에이피알,370500.0,24.4,78.8,0.0,0.0,15.5,35.2,45.8,-7.3,-21.7,watch,296354.0,237037.2
24,003490,대한항공,26150.0,22.9,40.7,0.0,0.0,32.1,28.6,44.1,-10.8,-16.2,watch,22492.74,19566.93
25,005935,삼성전자우,182000.0,22.7,100.0,0.0,0.0,22.9,24.2,43.0,-18.8,-25.3,watch,139460.16,105428.3
26,071050,한국금융지주,220500.0,22.2,33.0,0.0,0.0,22.4,33.3,45.3,-12.7,-26.6,watch,170124.85,129824.73
27,033780,KT&G,172600.0,22.1,37.7,0.0,0.0,16.6,35.7,45.9,-6.7,-10.3,watch,153780.51,138724.92
28,066570,LG전자,185300.0,21.6,100.0,0.0,0.0,21.9,22.2,42.5,-20.8,-57.7,watch,134112.33,93162.2
29,018260,삼성에스디에스,193300.0,20.7,31.7,0.0,0.0,15.0,34.3,45.6,-18.8,-50.2,watch,151360.89,117809.6
30,005930,삼성전자,264250.0,19.6,100.0,0.0,0.0,26.4,15.2,40.8,-23.0,-29.4,watch,199426.65,147567.98
