rank,code,name,close,total,trend,breakout,momentum,volume,rsi_score,rsi,roc_pct,high_gap_pct,signal,stop,trail_hint
1,005935,삼성전자우,210500.0,94.8,100.0,100.0,56.0,63.0,94.3,60.6,11.2,3.2,watch,190246.62,164929.89
2,000660,SK하이닉스,1879000.0,88.4,92.9,94.2,62.2,40.8,86.6,58.7,12.4,-0.6,watch,1673848.83,1417409.86
3,000990,DB하이텍,132800.0,81.4,40.8,100.0,100.0,54.8,68.3,69.9,52.5,1.1,watch,116188.38,95423.85
4,005930,삼성전자,275000.0,80.3,73.9,85.7,35.0,66.1,82.5,57.6,7.0,-1.4,watch,249920.57,218571.27
5,316140,우리금융지주,36450.0,79.9,42.9,83.8,70.4,17.9,91.7,64.1,14.1,-1.6,watch,33980.02,30892.53
6,000150,두산,1445000.0,74.9,55.4,61.4,100.0,49.5,96.8,62.8,33.2,-3.9,watch,1256664.9,1021246.02
7,007340,DN오토모티브,49050.0,74.3,100.0,71.3,13.1,72.3,79.2,56.8,2.6,-2.9,watch,43428.51,36401.65
8,105560,KB금융,177900.0,71.6,51.1,79.1,45.4,29.6,74.5,55.6,9.1,-2.1,watch,166027.9,151187.78
9,009150,삼성전기,1432000.0,71.0,100.0,70.8,43.2,48.9,68.2,54.0,8.6,-2.9,watch,1253958.01,1031405.52
10,055550,신한지주,113200.0,70.0,62.3,71.7,47.9,45.4,74.9,55.7,9.6,-2.8,watch,105388.39,95623.87
11,062040,산일전기,207000.0,69.5,44.8,62.8,100.0,29.5,84.5,58.1,25.4,-3.7,watch,182612.57,152128.27
12,028050,삼성E&A,52200.0,69.4,87.3,45.7,82.6,46.2,95.1,60.8,16.5,-5.4,watch,47045.92,40603.32
13,375500,DL이앤씨,85400.0,69.2,98.6,42.6,100.0,27.5,94.2,63.4,24.5,-5.7,watch,76243.76,64798.47
14,000500,가온전선,326000.0,67.7,100.0,76.0,100.0,48.6,44.1,76.0,107.0,-2.4,watch,277165.24,216121.78
15,004020,현대제철,35400.0,63.3,11.1,51.6,100.0,40.0,90.8,64.3,26.4,-4.8,watch,31964.54,27670.2
16,012750,에스원,84500.0,60.7,18.3,49.4,32.8,17.8,95.1,60.8,6.6,-5.1,watch,78009.49,69896.36
17,090430,아모레퍼시픽,144700.0,59.2,37.7,48.9,17.2,40.2,86.5,58.6,3.4,-5.1,watch,132902.37,118155.32
18,402340,SK스퀘어,1133000.0,58.7,84.6,45.0,26.5,52.3,73.8,55.5,5.3,-5.5,watch,984247.37,798306.58
19,175330,JB금융지주,31350.0,58.7,47.6,47.1,75.2,27.0,77.1,56.3,15.0,-5.3,watch,28538.75,25024.68
20,003690,코리안리,14910.0,56.0,55.3,52.1,18.4,27.9,68.6,54.2,3.7,-4.8,watch,14018.89,12905.01
21,006360,GS건설,36800.0,55.7,100.0,35.2,42.8,32.5,73.1,55.3,8.6,-6.5,watch,31877.51,25724.39
22,086790,하나금융지주,135700.0,54.8,55.8,55.6,27.2,28.1,59.2,51.8,5.4,-4.4,watch,125823.86,113478.69
23,010120,LS ELECTRIC,211000.0,54.6,61.0,42.0,48.6,29.2,72.0,55.0,9.7,-5.8,watch,190017.0,163788.24
24,033780,KT&G,173600.0,53.8,16.5,69.8,1.2,41.6,52.1,50.0,0.2,-3.0,watch,165509.01,155395.28
25,003490,대한항공,29050.0,52.8,50.3,40.1,58.7,21.0,71.8,54.9,11.7,-6.0,watch,27005.59,24450.07
26,443060,HD현대마린솔루션,234500.0,51.6,53.4,23.2,67.8,39.0,86.9,58.7,13.6,-7.7,watch,209970.14,179307.81
27,138040,메리츠금융지주,129700.0,51.4,43.9,32.4,62.0,32.7,78.5,56.6,12.4,-6.8,watch,118716.16,104986.36
28,021240,코웨이,101100.0,43.9,62.2,25.8,18.5,38.3,66.2,53.6,3.7,-7.4,watch,91794.6,80162.84
29,034730,SK,578000.0,41.7,81.8,20.4,26.4,37.3,60.3,52.1,5.3,-8.0,watch,511767.97,428977.92
30,192820,코스맥스,274500.0,41.1,100.0,0.0,0.0,19.8,84.9,58.2,-4.0,-10.4,watch,243234.15,204151.84
